0.1 10.945754738780112
0.13894954943731377 14.096425289510144
0.19306977288832503 19.257816351205403
0.26826957952797253 24.696719399636436
0.372759372031494 30.967480225249574
0.5179474679231212 36.50202865997369
0.7196856730011519 36.65625191138164
1.0 45.83465374821708
1.3894954943731375 58.7795397855873
1.9306977288832508 46.94290171445299
2.682695795279726 56.19464493040401
3.72759372031494 115.39710971745781
5.17947467923121 115.39710971745781
7.196856730011522 406.5087811971433
10.0 685.678785239289
